session_id,user_id,content_type,date,device,duration_min,watch_completion_pct
S862430,U12015,C1172,2024-11-03,Tablet,29.0,0.6
S750609,U11366,C1044,2024-07-06,Desktop,42.0,
S708557,U10751,C1113,2024-10-10,TV,46.0,0.43
S258794,U11737,C1049,2024-07-06,Tablet,,0.29
S600596,U11208,C1186,2021-10-01,TV,28.0,
S140461,U10949,C1040,2023-08-08,Tablet,43.0,
S350117,U10353,C1195,2024-10-09,Mobile,,0.29
S534452,U10832,C1199,2022-01-12,Tablet,24.0,0.19
S235180,U11078,C1209,2023-09-29,Mobile,34.0,0.54
S823647,U10772,C1147,2023-01-20,Mobile,26.0,0.13
S647182,U10426,C1149,2023-11-02,Desktop,57.0,0.69
S251930,U10464,C1157,2024-12-18,Desktop,44.0,0.37
S218842,U10572,C1196,2024-07-20,Console,59.0,0.26
S958673,U10627,C1076,2024-11-24,Mobile,58.0,0.09
S378055,U11265,C1023,2024-05-25,Mobile,25.0,0.52
S896084,U11515,C1178,2023-07-08,Mobile,47.0,0.5
S622918,U11901,C1220,2024-10-07,Mobile,132.0,0.66
S359334,U10602,C1199,2023-04-10,Desktop,59.0,0.22
S548150,U11586,C1054,2024-12-17,Mobile,46.0,0.48
S240240,U10713,C1055,2023-06-09,Mobile,70.0,
S532944,U11561,C1208,2022-04-28,TV,51.0,0.61
S354333,U11355,C1169,2025-01-30,Tablet,53.0,0.7
S867335,U10260,C1213,2023-05-09,Mobile,61.0,0.49
S362155,U12012,C1039,2024-10-28,Tablet,,0.39
S972182,U10824,C1126,2023-03-05,Console,72.0,
S205578,U10675,C1147,2024-06-02,Mobile,28.0,0.27
S604032,U11379,C1084,2024-12-28,Tablet,35.0,0.86
S807305,U10071,C1070,2023-05-21,Desktop,43.0,0.32
S350006,U10492,C1220,2023-03-03,Tablet,11.0,
S572887,U11306,C1164,2022-06-20,Desktop,37.0,0.53
S421641,U11447,C1201,2022-11-15,Desktop,79.0,0.26
S381224,U11258,C1047,2023-11-21,Desktop,37.0,
S723074,U10990,C1053,2024-02-15,TV,38.0,
S817416,U10698,C1222,2024-11-26,Console,85.0,0.56
S921395,U10862,C1084,2024-11-28,TV,115.0,
S771894,U10829,C1080,2023-04-05,TV,31.0,
S339495,U10159,C1116,2023-07-14,Tablet,161.0,0.16
S672111,U10348,C1119,2024-03-12,Desktop,13.0,0.42
S957668,U11316,C1147,2021-04-13,Desktop,87.0,0.51
S228657,U10243,C1071,2023-10-01,Mobile,35.0,
S984459,U11265,C1008,2023-06-26,Desktop,30.0,
S619954,U11122,C1198,2023-06-01,Desktop,81.0,0.41
S753872,U11717,C1018,2024-11-08,Console,34.0,0.42
S399121,U11018,C1060,2024-08-06,TV,57.0,
S610181,U11977,C1070,2024-07-02,Console,54.0,0.3
S640718,U10436,C1212,2023-11-02,desktop,114.0,
S135280,U11640,C1038,2022-11-16,Mobile,69.0,0.43
S617914,U11817,C1143,2022-06-09,TV,33.0,
S352124,U10274,C1198,2025-01-15,Desktop,69.0,0.41
S316763,U11492,C1154,2025-01-05,TV,52.0,0.73
S382073,U10451,C1187,2021-08-23,TV,62.0,0.21
S657907,U11160,C1187,2024-05-26,TV,32.0,0.72
S828510,U11519,C1157,2024-04-25,Mobile,31.0,
S465547,U10731,C1018,2024-02-14,Desktop,34.0,
S145419,U11243,C1153,2024-06-07,Tablet,43.0,0.3
S388941,U10718,C1218,2023-06-11,Console,75.0,
S723699,U11489,C1214,2024-11-09,Mobile,68.0,0.11
S599019,U11175,C1102,2021-03-09,Console,116.0,0.24
S327896,U11163,C1100,2024-11-15,Mobile,28.0,0.79
S372283,U10523,C1097,2022-04-16,Desktop,20.0,0.28
S929792,U11712,C1155,2024-07-19,TV,48.0,0.63
S475518,U10137,C1121,2021-04-07,Console,111.0,0.31
S186080,U10805,C1009,2023-09-12,Tablet,37.0,0.33
S234339,U10677,C1032,2024-12-18,Mobile,72.0,0.13
S651322,U11416,C1085,2024-09-11,Mobile,70.0,
S630120,U11179,C1112,2025-01-01,Tablet,31.0,0.45
S695565,U10622,C1195,2024-03-20,Console,77.0,0.61
S370279,U10375,C1083,2024-06-04,Tablet,96.0,0.21
S292493,U10247,C1062,2024-06-06,Desktop,21.0,
S904362,U10131,C1148,2024-07-21,Tablet,37.0,
S553762,U10603,C1144,2024-03-23,Console,44.0,0.38
S196802,U10699,C1126,2023-03-16,TV,27.0,0.92
S462263,U11308,C1070,2021-01-26,mobile,45.0,0.36
S751607,U11921,C1025,2022-10-13,Desktop,50.0,0.2
S600472,U11420,C1159,2024-12-18,Mobile,35.0,0.18
S326535,U11904,C1133,2024-01-12,TV,95.0,0.33
S442220,U11796,C1198,2023-10-27,Tablet,,0.57
S253585,U11133,C1195,2023-07-08,Tablet,28.0,0.27
S901772,U11160,C1168,2023-08-17,Desktop,34.0,0.6
S232832,U10607,C1217,2024-07-13,Tablet,53.0,0.11
S751911,U11475,C1136,2024-11-22,Console,30.0,0.51
S828985,U10590,C1175,2024-04-04,Mobile,113.0,0.22
S792611,U11564,C1167,2021-05-05,Desktop,33.0,0.25
S666344,U11413,C1220,2022-05-21,TV,87.0,0.34
S110956,U10753,C1131,2024-11-12,Tablet,28.0,
S836010,U12044,C1169,2024-10-24,Tablet,182.0,0.46
S882195,U11915,C1125,2024-12-09,Desktop,27.0,0.13
S147130,U11031,C1171,2024-06-16,Mobile,35.0,0.4
S651779,U11895,C1017,2023-12-26,Mobile,38.0,0.55
S303750,U10733,C1163,2024-10-03,Mobile,40.0,0.54
S985286,U11321,C1188,2024-01-04,Mobile,88.0,
S286341,U11230,C1059,2021-10-20,Desktop,91.0,
S910888,U10066,C1223,2022-11-02,Mobile,53.0,0.38
S385016,U10546,C1086,2023-04-02,Desktop,57.0,0.45
S426697,U11523,C1131,2025-01-11,desktop,42.0,0.39
S363675,U11271,C1218,2024-11-23,Tablet,35.0,0.15
S692363,U11955,C1036,2021-11-16,Tablet,26.0,
S831835,U10288,C1202,2023-12-05,Mobile,55.0,
S510235,U12010,C1102,2023-03-09,Tablet,93.0,0.18
S778824,U11556,C1091,2023-11-30,Mobile,28.0,
S776006,U11971,C1069,2023-02-15,TV,15.0,0.7
S173358,U10798,C1140,2024-11-13,Mobile,19.0,0.27
S264515,U10140,C1124,2021-03-11,Tablet,,0.4
S966794,U11876,C1147,2023-01-30,Tablet,43.0,0.46
S977391,U10372,C1054,2025-01-05,Console,50.0,
S849700,U10607,C1190,2024-05-24,TV,,0.32
S370753,U11380,C1100,2025-01-27,TV,79.0,
S290152,U11930,C1035,2023-11-02,Tablet,77.0,0.48
S427630,U10368,C1094,2024-12-25,Tablet,61.0,
S225865,U10865,C1061,2024-09-06,Tablet,56.0,0.23
S540740,U10152,C1121,2021-08-16,TV,46.0,
S589079,U11756,C1176,2025-01-17,Tablet,54.0,
S785211,U11744,C1174,2023-10-01,Tablet,22.0,0.24
S309919,U10896,C1060,2024-04-20,Console,29.0,0.48
S277668,U11463,C1006,2024-10-29,Tablet,91.0,
S310871,U11510,C1002,2023-10-25,Mobile,41.0,0.56
S616517,U11799,C1043,2023-05-24,Tablet,35.0,0.41
S348092,U11521,C1121,2024-01-27,Mobile,37.0,0.37
S127486,U10908,C1017,2024-08-09,TV,97.0,0.12
S183831,U10185,C1111,2025-01-03,Mobile,27.0,0.21
S636700,U11237,C1108,2022-06-04,Console,36.0,0.3
S207642,U10983,C1129,2021-09-24,TV,44.0,0.18
S215217,U11560,C1193,2024-06-28,Tablet,55.0,
S970988,U11662,C1017,2023-08-28,Desktop,48.0,0.48
S227365,U10761,C1128,2024-12-23,Mobile,83.0,0.47
S401762,U12054,C1111,2024-01-15,Console,41.0,0.38
S440144,U10888,C1203,2022-04-27,Console,45.0,
S808821,U10794,C1091,2025-01-24,Mobile,68.0,
S580672,U10826,C1056,2024-11-30,Desktop,57.0,0.29
S202198,U10244,C1170,2023-07-10,Console,36.0,0.79
S347838,U10741,C1072,2023-10-20,Desktop,47.0,0.47
S440561,U11261,C1039,2024-12-09,Desktop,34.0,0.19
S599938,U11317,C1018,2024-06-29,Console,56.0,
S483836,U10733,C1078,2024-10-31,Console,,0.49
S256362,U10715,C1066,2025-01-27,Desktop,40.0,
S979169,U10623,C1100,2021-11-02,Desktop,29.0,0.2
S270204,U10598,C1098,2022-12-20,tv,21.0,0.59
S353805,U11340,C1099,2024-06-22,console,59.0,0.64
S347731,U11533,C1066,2023-03-07,Console,16.0,
S982844,U11108,C1033,2024-04-08,Console,127.0,0.43
S841132,U11411,C1140,2021-05-23,console,38.0,
S366569,U10054,C1094,2020-04-08,Mobile,33.0,0.42
S249214,U10041,C1100,2025-01-04,Tablet,39.0,0.59
S407022,U11246,C1047,2024-09-04,Desktop,47.0,
S894513,U11406,C1087,2024-07-10,TV,133.0,
S850068,U11165,C1204,2024-07-11,Desktop,65.0,0.7
S435259,U11874,C1067,2024-05-06,TV,35.0,0.35
S209681,U10585,C1168,2023-11-28,Mobile,,0.32
S891299,U11715,C1063,2024-04-04,Mobile,129.0,0.35
S705347,U10488,C1164,2025-01-26,TV,95.0,0.66
S839005,U11869,C1134,2024-08-30,Desktop,40.0,0.13
S197282,U11485,C1107,2022-04-13,Mobile,55.0,0.2
S976533,U10655,C1141,2024-08-09,Mobile,38.0,0.17
S454628,U11438,C1210,2022-12-23,Desktop,68.0,0.36
S772856,U11978,C1041,2024-04-11,Tablet,51.0,0.55
S231668,U11474,C1117,2025-01-17,Desktop,41.0,0.3
S766412,U11122,C1076,2024-02-25,Mobile,128.0,0.2
S986543,U10785,C1173,2025-01-20,Console,36.0,0.51
S646225,U11597,C1047,2021-10-22,TV,20.0,0.93
S216385,U11773,C1050,2023-04-13,TV,76.0,0.6
S170505,U10085,C1147,2023-06-12,Console,74.0,0.47
S441898,U11338,C1113,2024-12-14,Console,32.0,0.72
S256837,U10773,C1114,2024-02-18,Console,96.0,0.05
S748120,U11029,C1184,2022-10-27,TV,31.0,0.15
S741614,U11897,C1054,2025-01-21,TV,68.0,
S874965,U10906,C1012,2023-10-28,Mobile,14.0,0.65
S469255,U11256,C1196,2025-01-20,Desktop,47.0,0.31
S279832,U10629,C1094,2024-11-21,Tablet,47.0,
S853733,U11424,C1160,2022-05-30,TV,50.0,
S846656,U11658,C1178,2023-08-23,Desktop,36.0,
S107911,U10693,C1110,2024-11-06,Mobile,33.0,0.27
S339903,U10566,C1178,2024-04-16,TV,49.0,
S464497,U10427,C1137,2023-06-18,Desktop,49.0,
S628837,U11563,C1221,2024-11-28,TV,33.0,
S443805,U11713,C1136,2025-01-29,Console,10.0,0.29
S228014,U11662,C1023,2023-09-29,TV,41.0,
S214882,U10788,C1022,2022-02-09,Mobile,,0.28
S942971,U11175,C1204,2020-11-28,Mobile,21.0,0.57
S955299,U12039,C1006,2024-12-17,Console,66.0,0.62
S427688,U11989,C1040,2024-02-18,Tablet,78.0,
S320353,U11844,C1216,2021-07-07,TV,41.0,0.35
S834179,U10963,C1040,2024-09-23,Desktop,20.0,0.65
S522034,U11661,C1061,2024-11-22,Tablet,125.0,
S460005,U10268,C1132,2024-10-02,Mobile,40.0,0.41
S848592,U11224,C1178,2025-01-04,TV,50.0,0.44
S248428,U11532,C1126,2024-09-16,Console,69.0,0.37
S297725,U11322,C1187,2024-02-02,TV,107.0,
S368453,U10493,C1077,2021-12-09,Mobile,15.0,0.49
S210897,U10662,C1055,2023-05-29,Tablet,55.0,0.4
S373192,U11074,C1027,2023-01-26,Desktop,78.0,0.61
S100515,U11326,C1136,2023-02-26,TV,61.0,0.33
S873742,U11107,C1172,2024-09-30,Tablet,22.0,0.3
S861172,U10647,C1213,2024-07-07,TV,62.0,0.51
S767812,U10372,C1068,2021-11-21,Tablet,36.0,0.51
S133434,U12025,C1182,2024-05-26,Mobile,71.0,0.29
S213927,U10825,C1010,2023-07-05,Mobile,67.0,0.06
S845650,U10136,C1223,2024-05-21,Tablet,70.0,0.24
S635979,U12035,C1104,2023-07-30,TV,43.0,0.75
S257246,U10235,C1114,2024-10-29,Tablet,28.0,
S801531,U10673,C1210,2022-05-27,Mobile,71.0,0.7
S670683,U11555,C1015,2023-11-17,Console,50.0,0.29
S692142,U10350,C1145,2023-05-30,Mobile,27.0,0.21
S783268,U10847,C1000,2024-11-13,Console,48.0,
S455661,U11801,C1191,2025-01-12,Tablet,37.0,0.25
S281172,U10680,C1012,2024-05-07,Mobile,34.0,
S575063,U11865,C1117,2024-04-01,Desktop,,0.78
S541849,U11261,C1127,2023-08-27,Desktop,71.0,0.76
S450417,U11203,C1219,2024-11-28,TV,39.0,0.33
S512001,U10559,C1098,2024-12-29,Desktop,12.0,0.3
S951629,U10596,C1032,2024-06-25,Tablet,70.0,0.81
S445946,U11708,C1055,2021-06-09,Console,17.0,
S201863,U10432,C1182,2020-09-16,Desktop,43.0,0.06
S772195,U10442,C1129,2023-01-24,tv,152.0,0.77
S817912,U10803,C1069,2024-02-12,Desktop,32.0,0.42
S730567,U11143,C1120,2024-02-29,Console,19.0,0.46
S295699,U11710,C1015,2024-09-04,Tablet,37.0,0.43
S544940,U11750,C1018,2024-07-25,Desktop,33.0,
S297236,U11117,C1213,2021-10-19,Tablet,47.0,
S133872,U10365,C1029,2022-07-12,Desktop,89.0,
S687197,U11739,C1129,2023-10-22,Console,50.0,0.48
S827895,U10179,C1009,2022-02-04,Tablet,45.0,
S671776,U10580,C1023,2022-11-01,TV,109.0,0.51
S346529,U11475,C1085,2024-09-30,Mobile,64.0,0.32
S816304,U11562,C1191,2021-03-07,Desktop,37.0,0.41
S555324,U11850,C1027,2022-04-26,Desktop,399.0,0.62
S110244,U10939,C1193,2024-01-20,Mobile,73.0,0.12
S196471,U11723,C1118,2024-11-23,TV,67.0,
S814735,U11759,C1057,2024-03-20,Console,21.0,0.34
S671595,U10060,C1153,2024-12-21,Tablet,97.0,0.21
S478057,U10865,C1071,2025-01-06,Console,50.0,0.42
S599014,U11187,C1095,2023-10-03,Tablet,52.0,0.71
S689796,U10465,C1199,2021-11-28,Mobile,59.0,0.15
S871762,U11425,C1035,2024-12-08,Console,62.0,
S583569,U10016,C1189,2020-10-25,Mobile,28.0,
S544278,U11606,C1030,2025-01-13,Console,31.0,
S587530,U11227,C1114,2022-08-04,TV,81.0,0.22
S748392,U10778,C1152,2024-11-19,Console,49.0,0.3
S541170,U11638,C1107,2023-09-04,Tablet,62.0,0.7
S609768,U10606,C1045,2024-12-24,TV,72.0,0.5
S103392,U10866,C1136,2024-01-27,desktop,67.0,0.63
S824257,U11718,C1081,2023-12-21,Mobile,64.0,0.34
S464275,U11859,C1161,2025-01-03,Mobile,31.0,
S882749,U11826,C1193,2024-09-22,Tablet,36.0,0.02
S295253,U10221,C1130,2024-10-21,Console,119.0,
S308277,U11846,C1051,2020-04-24,TV,35.0,0.39
S863446,U11401,C1127,2024-09-19,TV,32.0,0.44
S771542,U10653,C1160,2024-01-31,Desktop,27.0,0.45
S830295,U11198,C1015,2023-07-16,TV,46.0,
S740337,U10225,C1205,2023-03-04,Tablet,59.0,
S354224,U12008,C1217,2024-12-29,TV,97.0,0.1
S442548,U10601,C1138,2023-03-29,Console,55.0,0.1
S861395,U11565,C1008,2023-11-03,Mobile,41.0,0.39
S424335,U11668,C1198,2025-01-15,Mobile,26.0,0.64
S139462,U11203,C1108,2021-11-11,Desktop,63.0,
S767852,U11539,C1147,2023-12-30,Mobile,45.0,0.63
S473201,U11599,C1106,2024-10-15,Desktop,51.0,
S398974,U10764,C1058,2023-10-29,Console,52.0,0.52
S793519,U10819,C1222,2023-06-18,Desktop,71.0,0.39
S956276,U11689,C1138,2025-01-01,Desktop,34.0,0.59
S628512,U10921,C1136,2024-08-28,Desktop,45.0,
S176363,U11451,C1122,2024-06-30,Tablet,58.0,
S877372,U11190,C1125,2024-06-14,Desktop,35.0,
S220038,U11915,C1145,2024-10-11,TV,71.0,
S522966,U10736,C1171,2023-09-01,Console,32.0,
S157521,U11134,C1074,2023-06-01,Desktop,17.0,
S222822,U10045,C1144,2024-10-09,Mobile,35.0,
S542887,U11970,C1209,2022-07-31,Console,103.0,0.28
S975674,U10445,C1165,2022-09-04,Tablet,39.0,0.52
S378259,U10325,C1176,2023-06-28,Mobile,78.0,
S218839,U11149,C1152,2024-03-08,Desktop,29.0,
S207103,U11532,C1189,2024-12-15,Desktop,36.0,0.73
S142986,U11751,C1159,2024-08-22,Tablet,22.0,
S498779,U11170,C1195,2024-06-11,TV,28.0,
S948606,U11546,C1140,2022-06-21,Desktop,34.0,
S391834,U11763,C1045,2025-01-05,Mobile,89.0,0.68
S418100,U11171,C1148,2023-07-23,TV,118.0,0.77
S838050,U11751,C1171,2023-12-12,Tablet,39.0,0.16
S350665,U11952,C1158,2021-08-08,TV,36.0,
S259008,U11355,C1063,2023-05-09,Mobile,22.0,0.32
S493733,U11137,C1212,2021-09-14,TV,49.0,0.37
S586240,U10009,C1044,2024-12-16,TV,26.0,0.11
S386206,U11054,C1087,2025-01-05,TV,53.0,0.54
S679298,U11121,C1160,2023-08-29,Mobile,,0.37
S789870,U10077,C1066,2021-12-25,Console,63.0,
S182122,U11877,C1002,2024-09-07,Mobile,27.0,0.35
S755196,U11388,C1176,2024-10-04,Desktop,51.0,0.09
S624657,U10000,C1158,2023-08-18,Desktop,52.0,0.48
S968309,U11466,C1012,2021-12-26,TV,26.0,-0.01
S513046,U10320,C1014,2024-06-07,Tablet,23.0,0.95
S946842,U11827,C1064,2024-09-09,Console,40.0,0.26
S147696,U10032,C1218,2024-10-02,Tablet,35.0,0.3
S838234,U11849,C1177,2021-08-29,TV,30.0,0.51
S472541,U10595,C1016,2024-11-01,Console,99.0,
S814390,U11270,C1150,2024-04-28,Desktop,53.0,0.35
S488679,U10388,C1032,2022-10-07,Desktop,50.0,0.16
S380687,U10124,C1145,2023-06-14,Console,29.0,0.23
S781737,U12044,C1070,2024-09-01,Mobile,40.0,
S216199,U11945,C1069,2024-11-29,TV,66.0,0.3
S940983,U11416,C1043,2024-09-25,Tablet,35.0,
S799675,U10716,C1212,2024-12-01,Mobile,23.0,0.36
S129362,U10424,C1014,2023-06-02,Mobile,,0.39
S604435,U11565,C1051,2024-04-08,Mobile,34.0,
S416438,U11574,C1208,2024-02-05,Console,54.0,
S218289,U11558,C1182,2024-11-03,Desktop,24.0,0.42
S113028,U10844,C1174,2025-01-05,Tablet,40.0,0.66
S880428,U10121,C1058,2023-12-05,TV,119.0,
S662020,U10812,C1118,2021-02-07,Tablet,30.0,
S998241,U11851,C1018,2024-09-22,Desktop,93.0,
S156637,U10337,C1183,2024-05-05,Mobile,25.0,0.82
S901777,U12014,C1144,2023-11-09,Desktop,34.0,0.3
S551516,U10215,C1068,2024-11-16,Tablet,52.0,0.43
S531647,U11384,C1192,2024-11-01,Desktop,112.0,0.57
S406550,U10298,C1142,2024-04-25,Console,20.0,0.02
S566519,U11237,C1002,2024-12-25,Desktop,30.0,0.08
S801684,U11539,C1004,2022-09-02,Console,43.0,
S474524,U11791,C1165,2025-01-04,TV,36.0,
S768864,U10881,C1166,2022-05-18,TV,50.0,0.9
S449053,U12040,C1077,2022-12-20,Console,31.0,0.7
S441982,U11536,C1099,2025-01-18,Console,92.0,0.07
S770828,U11402,C1025,2023-12-20,TV,58.0,0.1
S395427,U11253,C1058,2024-05-07,Tablet,49.0,0.34
S351686,U11801,C1072,2024-12-27,Console,78.0,0.58
S853458,U11179,C1160,2023-10-02,Tablet,50.0,
S457254,U11991,C1210,2022-04-11,TV,75.0,0.36
S442075,U10125,C1101,2021-10-06,Mobile,,0.35
S294614,U11169,C1161,2023-01-21,Mobile,69.0,0.18
S730433,U10428,C1000,2020-12-29,Console,57.0,0.6
S729557,U10014,C1086,2022-09-23,Mobile,27.0,0.68
S325804,U11219,C1078,2020-06-02,Mobile,45.0,
S403327,U10761,C1043,2024-12-01,Mobile,28.0,0.21
S482878,U10635,C1178,2024-08-24,Console,17.0,0.53
S278599,U11755,C1144,2022-08-18,Console,64.0,0.7
S103041,U10655,C1219,2025-01-15,TV,41.0,0.76
S331411,U10141,C1220,2022-10-02,Mobile,51.0,0.44
S861354,U12017,C1192,2023-04-14,Mobile,52.0,0.55
S238335,U10776,C1151,2024-03-12,desktop,24.0,0.46
S516719,U10193,C1183,2024-07-22,Mobile,63.0,
S214586,U10119,C1110,2024-11-11,Desktop,37.0,0.53
S292984,U10980,C1167,2023-05-10,Mobile,,
S253156,U10385,C1112,2025-01-26,Mobile,47.0,0.47
S324624,U10766,C1219,2020-08-15,Tablet,32.0,
S186082,U10757,C1187,2025-01-10,Desktop,23.0,
S682931,U11000,C1067,2024-07-07,Console,20.0,
S505017,U11011,C1099,2024-05-24,Console,36.0,0.37
S842835,U10963,C1201,2024-04-06,desktop,43.0,0.37
S761683,U11159,C1175,2022-04-12,tv,28.0,
S703891,U11308,C1017,2022-11-29,Mobile,68.0,
S394723,U10796,C1168,2023-10-29,Console,46.0,
S333291,U10979,C1155,2022-03-12,Desktop,33.0,
S911713,U10522,C1193,2023-02-16,Tablet,46.0,0.75
S807483,U10889,C1054,2023-08-18,Console,21.0,0.17
S541561,U10748,C1089,2024-11-11,Mobile,29.0,0.49
S819864,U10257,C1078,2024-07-24,Desktop,39.0,0.95
S396131,U10429,C1178,2024-09-10,Console,19.0,0.71
S340356,U10319,C1115,2022-08-11,Mobile,34.0,0.64
S397597,U10091,C1141,2024-04-20,Tablet,73.0,
S834393,U11996,C1182,2023-10-29,Tablet,23.0,0.41
S178531,U10335,C1033,2022-09-26,Console,,0.3
S605070,U11823,C1161,2024-01-17,TV,40.0,0.41
S295132,U10387,C1096,2022-07-23,Console,42.0,0.26
S279493,U10889,C1048,2023-02-10,Desktop,36.0,0.56
S520065,U11019,C1215,2023-09-18,Tablet,54.0,
S814479,U10820,C1058,2024-02-20,Mobile,51.0,
S684845,U10076,C1111,2024-04-21,TV,48.0,
S220341,U11743,C1075,2023-04-14,Mobile,31.0,
S712145,U11267,C1059,2022-09-09,Mobile,23.0,0.54
S311388,U10857,C1129,2023-12-24,Tablet,93.0,0.34
S199087,U10930,C1169,2023-03-14,Console,121.0,0.3
S260405,U10568,C1031,2024-10-13,Desktop,97.0,0.47
S304910,U10909,C1132,2024-08-12,Desktop,,0.29
S263268,U10447,C1017,2023-11-23,Mobile,,0.59
S486344,U11292,C1176,2023-11-02,Console,45.0,0.72
S550271,U11140,C1189,2024-05-19,Desktop,,0.32
S968100,U11314,C1127,2024-06-20,Tablet,,0.48
S473722,U10843,C1072,2023-12-28,Desktop,48.0,
S985939,U10984,C1120,2024-11-14,Desktop,57.0,0.37
S708759,U10830,C1081,2023-06-26,Desktop,,0.35
S993253,U10161,C1041,2022-12-21,tv,92.0,0.71
S917047,U10457,C1045,2025-01-09,Desktop,34.0,0.49
S160037,U11669,C1060,2023-08-01,Mobile,31.0,0.59
S993413,U11233,C1124,2025-01-08,TV,78.0,0.34
S585449,U11382,C1038,2025-01-21,Console,54.0,
S229473,U11305,C1136,2022-01-20,TV,67.0,
S927584,U10662,C1169,2024-04-17,Mobile,24.0,
S517117,U11638,C1014,2024-09-03,Mobile,58.0,0.21
S198080,U10277,C1189,2022-04-05,Tablet,64.0,0.82
S829743,U10955,C1222,2024-06-29,Console,22.0,
S773857,U11597,C1200,2023-06-22,TV,177.0,
S175773,U11428,C1074,2023-07-10,Mobile,,
S669569,U10763,C1178,2024-09-23,Tablet,73.0,0.16
S972579,U10574,C1185,2024-04-27,TV,33.0,0.53
S239811,U10975,C1202,2024-08-02,Tablet,,0.31
S231400,U10122,C1110,2023-09-12,Mobile,50.0,0.53
S788465,U10157,C1048,2024-09-08,TV,28.0,0.27
S293469,U10011,C1084,2024-09-13,Tablet,45.0,0.59
S449889,U10990,C1105,2024-08-10,TV,52.0,0.52
S898096,U10920,C1059,2024-09-19,Console,36.0,0.41
S528850,U11481,C1182,2023-04-17,Console,,
S360713,U10677,C1185,2024-11-29,Mobile,56.0,
S741529,U11636,C1129,2023-04-20,Tablet,16.0,0.52
S730893,U11167,C1212,2024-05-10,Tablet,46.0,0.88
S237036,U11755,C1107,2022-06-11,Desktop,45.0,0.33
S902401,U10032,C1052,2024-06-09,Console,14.0,
S587173,U11560,C1184,2024-06-17,Mobile,74.0,0.26
S228203,U11907,C1049,2022-07-19,TV,34.0,0.25
S491185,U10812,C1034,2025-01-24,Tablet,18.0,0.63
S129664,U12012,C1044,2021-12-20,Console,,
S402828,U10444,C1092,2024-09-08,Console,24.0,0.72
S916203,U11380,C1112,2024-07-27,TV,54.0,0.68
S549066,U10320,C1210,2023-07-03,Mobile,78.0,
S576123,U10903,C1218,2022-11-25,Desktop,57.0,0.16
S217540,U11444,C1166,2024-01-18,Console,54.0,0.35
S371850,U10207,C1218,2023-07-13,Desktop,52.0,0.62
S904361,U10592,C1190,2023-09-26,Desktop,26.0,0.62
S232144,U10840,C1078,2023-05-17,mobile,36.0,
S840554,U10613,C1033,2024-09-27,Desktop,35.0,0.18
S276060,U11366,C1055,2024-06-01,Desktop,46.0,0.46
S727408,U11491,C1119,2024-04-22,Mobile,53.0,0.71
S718989,U10798,C1025,2025-01-23,TV,45.0,0.31
S866778,U11707,C1152,2023-02-20,Mobile,74.0,0.09
S854226,U10868,C1124,2024-06-17,Console,32.0,0.11
S476973,U11738,C1033,2023-12-15,Mobile,58.0,0.46
S809372,U10518,C1163,2022-01-10,Mobile,56.0,0.3
S165125,U10033,C1132,2022-11-09,Mobile,32.0,
S691590,U11516,C1080,2022-06-22,Tablet,41.0,
S243157,U10834,C1039,2023-04-27,Desktop,15.0,0.07
S943119,U11641,C1156,2022-02-23,Console,95.0,0.19
S632410,U10877,C1027,2023-11-27,Console,53.0,0.55
S832401,U10451,C1188,2022-06-24,Mobile,,0.61
S276480,U11413,C1149,2022-01-19,Mobile,48.0,0.77
S184127,U10638,C1062,2024-09-30,TV,45.0,0.58
S210890,U11156,C1172,2024-03-05,Console,124.0,
S366304,U11071,C1167,2024-09-29,TV,29.0,0.58
S287708,U10520,C1005,2020-07-11,Console,48.0,
S955560,U11336,C1141,2024-06-20,TV,15.0,0.73
S164247,U11238,C1156,2024-05-09,Mobile,25.0,0.39
S289845,U10572,C1129,2024-09-15,Mobile,104.0,
S562404,U11462,C1071,2023-08-07,Tablet,56.0,
S236647,U11899,C1140,2024-09-02,Mobile,140.0,0.37
S879116,U10249,C1143,2023-10-24,tablet,24.0,0.3
S973227,U11998,C1146,2024-08-10,Console,,0.41
S290020,U11230,C1049,2023-12-16,Console,30.0,0.59
S414057,U10182,C1159,2025-01-28,TV,35.0,0.44
S690044,U10341,C1032,2022-08-26,Mobile,70.0,0.22
S789795,U10611,C1103,2024-11-25,Desktop,48.0,0.26
S519832,U12018,C1049,2021-09-27,Mobile,45.0,0.39
S500122,U11099,C1102,2024-06-04,Tablet,71.0,0.18
S663996,U10467,C1031,2022-11-01,Desktop,38.0,
S370266,U10271,C1092,2024-07-24,Tablet,31.0,0.29
S778204,U10651,C1015,2023-05-12,Tablet,143.0,0.21
S396333,U10794,C1019,2025-01-28,Mobile,32.0,
S417832,U11341,C1064,2024-04-09,Mobile,84.0,0.12
S674523,U11588,C1026,2024-12-20,Desktop,19.0,0.63
S239181,U10791,C1084,2024-07-23,Desktop,,0.44
S338449,U11997,C1035,2024-09-19,Console,67.0,0.5
S505634,U11843,C1138,2024-10-13,console,21.0,0.41
S607101,U10804,C1020,2024-10-08,TV,69.0,0.38
S361886,U11363,C1198,2023-02-13,tv,39.0,
S665424,U11611,C1040,2022-10-01,Desktop,24.0,0.29
S775644,U10792,C1011,2023-06-26,Mobile,28.0,
S187681,U10303,C1067,2024-07-04,Console,43.0,
S921706,U10252,C1130,2023-10-09,Mobile,57.0,0.45
