session_id,user_id,date,device,duration,title_id
S006230,U00204,2022-10-22,tv,28.0,T0009
S006231,U00659,2023-08-17,phone,6.0,T0085
S006232,U00538,2025-10-03,pc,52.0,T0119
S006233,U00483,2023-11-27,tv,1.0,T0105
S006234,U00756,2025-06-07,phone,5.0,T0030
S006235,U00323,2024-03-09,tv,4.0,T0042
S006236,U00370,2021-11-01,phone,3.0,T0076
S006237,U00855,2023-02-15,pc,19.0,T0131
S006238,U00971,2020-05-20,phone,15.0,T0198
S006239,U00768,2023-12-15,phone,40.0,T0074
S006240,U00203,2021-04-26,pc,3.0,T0105
S006241,U00116,2025-06-25,pc,16.0,T0062
S006242,U00197,2022-02-08,tv,16.0,T0007
S006243,U00410,2024-12-27,pc,5.0,T0080
S006244,U00223,2025-06-21,phone,44.0,T0070
S006245,U00894,2024-09-30,tv,15.0,T0031
S006246,U00664,2023-03-09,tv,2.0,T0135
S006247,U00404,2024-07-26,phone,20.0,T0052
S006248,U00259,2024-11-27,tv,13.0,T0045
S006249,U00366,2023-04-20,phone,1.0,T0078
S006250,U00465,2025-08-22,phone,21.0,T0193
S006251,U00702,2023-08-11,pc,14.0,T0128
S006252,U00097,2025-03-31,tv,54.0,T0086
S006253,U00841,2023-08-21,tv,7.0,T0165
S006254,U00129,2024-01-27,pc,39.0,T0005
S006255,U00248,2025-02-19,phone,7.0,T0068
S006256,U00992,2023-01-08,tv,1.0,T0109
S006257,U00183,2025-08-09,tv,20.0,T0098
S006258,U00106,2022-10-03,tv,19.0,T0136
S006259,U00630,2025-02-20,tv,60.0,T0141
S006260,U00381,2025-04-15,tv,1.0,T0092
S006261,U00099,2022-11-22,tv,1.0,T0186
S006262,U00004,2024-10-07,tv,2.0,T0186
S006263,U00081,2024-05-11,tv,12.0,T0096
S006264,U00502,2023-11-15,phone,16.0,T0181
S006265,U00215,2024-11-23,pc,29.0,T0129
S006266,U00770,2021-12-29,tv,1.0,T0028
S006267,U00849,2022-08-15,phone,7.0,T0024
S006268,U00146,2025-08-18,tv,1.0,T0016
S006269,U00325,2024-11-28,,10.0,T0043
S006270,U00149,2021-07-26,,1.0,T0063
S006271,U00270,2024-04-22,phone,16.0,T0014
S006272,U00223,2025-04-15,tv,6.0,T0122
S006273,U00778,2024-08-27,tv,2.0,T0083
S006274,U00335,2023-07-26,phone,11.0,T0121
S006275,U00485,2022-02-03,phone,1.0,T0101
S006276,U00666,2024-06-28,tv,42.0,T0055
S006277,U00813,2021-05-13,pc,1.0,T0123
S006278,U00286,2024-07-02,tv,2.0,T0191
S006279,U00197,2022-01-09,tv,10.0,T0064
S006280,U00976,2024-08-07,tv,18.0,T0062
S006281,U00305,2022-10-29,tv,24.0,T0104
S006282,U00664,2023-04-08,tv,4.0,T0161
S006283,U00671,2023-06-08,pc,25.0,T0107
S006284,U00495,2024-04-16,phone,13.0,T0167
S006285,U00214,2024-10-23,tv,1.0,T0015
S006286,U00143,2025-03-21,pc,17.0,T0020
S006287,U00476,2022-05-14,pc,7.0,T0082
S006288,U00494,2021-02-21,tv,46.0,T0047
S006289,U00767,2021-03-28,pc,17.0,T0005
S006290,U00698,2024-08-31,tv,7.0,T0044
S006291,U00908,2021-10-24,phone,9.0,T0055
S006292,U00970,2023-01-24,tv,3.0,T0184
S006293,U00722,2024-11-01,tv,72.0,T0157
S006294,U00078,2025-09-08,tv,13.0,T0071
S006295,U00391,2024-12-01,phone,26.0,T0192
S006296,U00597,2024-09-02,tv,1.0,T0168
S006297,U00576,2023-02-17,tv,17.0,T0051
S006298,U00177,2024-09-03,pc,18.0,T0096
S006299,U00568,2024-03-18,pc,3.0,T0185
S006300,U00338,2024-07-10,pc,21.0,T0092
S006301,U00326,2022-09-29,pc,29.0,T0075
S006302,U00824,2023-04-16,tv,1.0,T0181
S006303,U00410,2022-03-04,phone,26.0,T0133
S006304,U00508,2022-11-15,pc,45.0,T0089
S006305,U00548,2024-06-27,pc,1.0,T0174
S006306,U00548,2024-06-13,pc,59.0,T0149
S006307,U00200,2024-12-12,pc,31.0,T0070
S006308,U00590,2023-11-27,phone,19.0,T0085
S006309,U00324,2024-07-20,phone,36.0,T0010
S006310,U00649,2024-05-17,pc,1.0,T0021
S006311,U00148,2024-11-30,pc,10.0,T0191
S006312,U00994,2024-10-17,tv,1.0,T0011
S006313,U00766,2025-08-08,phone,12.0,T0168
S006314,U00405,2025-03-31,tv,40.0,T0042
S006315,U00286,2024-05-29,phone,57.0,T0109
S006316,U00376,2024-10-02,phone,32.0,T0145
S006317,U00715,2022-09-01,tv,3.0,T0199
S006318,U00650,2020-04-20,pc,1.0,T0075
S006319,U00693,2024-12-26,pc,4.0,T0186
S006320,U00877,2025-09-13,tv,1.0,T0091
S006321,U00446,2023-09-24,tv,1.0,T0174
S006322,U00664,2024-04-10,pc,10.0,T0021
S006323,U00430,2021-09-13,phone,13.0,T0054
S006324,U00630,2023-12-25,tv,25.0,T0125
S006325,U00463,2024-01-26,phone,1.0,T0142
S006326,U00768,2024-08-25,tv,2.0,T0161
S006327,U00005,2025-05-15,phone,7.0,T0072
S006328,U00201,2025-08-07,tv,2.0,T0125
S006329,U00279,2024-08-31,tv,26.0,T0125
S006330,U00945,2020-10-31,pc,3.0,T0197
S006331,U00493,2025-08-09,phone,8.0,T0024
S006332,U00351,2024-08-15,pc,1.0,T0004
S006333,U00391,2025-05-21,phone,77.0,T0115
S006334,U00441,2025-08-10,tv,1.0,T0004
S006335,U00857,2025-02-14,tv,8.0,T0040
S006336,U00963,2020-08-01,tv,7.0,T0101
S006337,U00837,2021-07-18,tv,27.0,T0054
S006338,U00834,2023-06-13,tv,4.0,T0054
S006339,U00187,2022-01-04,tv,2.0,T0070
S006340,U00254,2023-10-02,phone,8.0,T0138
S006341,U00585,2025-08-06,phone,9.0,T0074
S006342,U00651,2022-01-05,tv,3.0,T0159
S006343,U00189,2024-06-24,tv,16.0,T0032
S006344,U00740,2024-10-18,phone,2.0,T0021
S006345,U00188,2025-04-19,phone,48.0,T0034
S006346,U00248,2024-02-13,tv,10.0,T0184
S006347,U00293,2020-09-02,phone,28.0,T0056
S006348,U00839,2020-07-04,tv,1.0,T0006
S006349,U00727,2025-10-11,tv,1.0,T0064
S006350,U00512,2022-05-04,phone,21.0,T0138
S006351,U00809,2025-02-18,phone,24.0,T0073
S006352,U00801,2022-08-08,phone,125.0,T0077
S006353,U00377,2021-10-16,phone,13.0,T0018
S006354,U00774,2022-07-14,pc,38.0,T0134
S006355,U00194,2024-11-02,pc,1.0,T0045
S006356,U00490,2023-01-29,tv,2.0,T0020
S006357,U00120,2023-03-02,tv,27.0,T0143
S006358,U00414,2024-09-30,phone,9.0,T0188
S006359,U00500,2021-12-01,tv,19.0,T0123
S006360,U00083,2025-06-22,tv,20.0,T0188
S006361,U00451,2024-10-25,phone,21.0,T0081
S006362,U00646,2022-06-28,phone,1.0,T0104
S006363,U00603,2020-03-27,tv,28.0,T0072
S006364,U00053,2025-03-05,phone,6.0,T0102
S006365,U00101,2025-10-21,pc,1.0,T0179
S006366,U00338,2024-07-05,tv,25.0,T0127
S006367,U00835,2021-01-13,tv,19.0,T0006
S006368,U00858,2024-01-20,pc,7.0,T0117
S006369,U00295,2022-11-25,tv,40.0,T0076
S006370,U00711,2023-08-26,tv,28.0,T0109
S006371,U00561,2021-06-06,phone,1.0,T0112
S006372,U00980,2024-08-03,tv,11.0,T0118
S006373,U00101,2024-10-14,tv,1.0,T0174
S006374,U00530,2025-01-19,tv,12.0,T0172
S006375,U00578,2021-06-12,phone,29.0,T0195
S006376,U00294,2022-03-28,tv,4.0,T0123
S006377,U00046,2025-02-03,pc,1.0,T0058
S006378,U00050,2022-08-02,phone,21.0,T0040
S006379,U00442,2024-03-01,phone,14.0,T0170
S006380,U00686,2023-01-14,tv,11.0,T0183
S006381,U00692,2024-07-15,tv,1.0,T0008
S006382,U00176,2022-04-30,tv,47.0,T0044
S006383,U00850,2021-05-03,tv,1.0,T0136
S006384,U00363,2024-12-23,pc,20.0,T0034
S006385,U00964,2024-07-31,tv,41.0,T0011
S006386,U00120,2021-11-01,tv,1.0,T0200
S006387,U00828,2025-08-16,pc,4.0,T0020
S006388,U00902,2024-04-23,tv,3.0,T0043
S006389,U00813,2021-06-04,pc,6.0,T0198
S006390,U00798,2025-08-20,tv,13.0,T0021
S006391,U00349,2022-10-27,tv,35.0,T0160
S006392,U00701,2024-08-31,tv,49.0,T0113
S006393,U00563,2024-02-02,tv,70.0,T0108
S006394,U00412,2025-01-14,pc,1.0,T0166
S006395,U00992,2022-04-15,tv,11.0,T0005
S006396,U00273,2024-08-14,tv,1.0,T0013
S006397,U00401,2022-08-14,pc,24.0,T0040
S006398,U00896,2024-10-27,tv,14.0,T0099
S006399,U00272,2023-08-01,tv,31.0,T0193
S006400,U00153,2024-04-22,phone,1.0,T0014
S006401,U00295,2023-03-06,phone,51.0,T0085
S006402,U00754,2024-12-18,tv,1.0,T0086
S006403,U00852,2025-07-13,phone,5.0,T0040
S006404,U00118,2024-04-01,phone,60.0,T0069
S006405,U00613,2025-04-12,tv,41.0,T0041
S006406,U00550,2024-05-10,tv,3.0,T0028
S006407,U00663,2020-10-20,phone,5.0,T0105
S006408,U00664,2024-01-25,phone,8.0,T0187
S006409,U00960,2023-01-06,phone,8.0,T0081
S006410,U00335,2021-08-19,tv,29.0,T0127
S006411,U00284,2024-11-26,tv,9.0,T0135
S006412,U00565,2020-07-08,pc,51.0,T0169
S006413,U00418,2025-02-19,phone,5.0,T0165
S006414,U00462,2025-09-26,tv,9.0,T0182
S006415,U00071,2024-08-16,phone,21.0,T0163
S006416,U00151,2024-07-04,phone,15.0,T0187
S006417,U00934,2021-02-14,tv,37.0,T0194
S006418,U00069,2025-02-02,tv,69.0,T0150
S006419,U00576,2024-04-03,tv,6.0,T0099
S006420,U00748,2021-08-22,tv,7.0,T0062
S006421,U00014,2023-08-18,tv,71.0,T0115
S006422,U00209,2024-02-17,pc,3.0,T0166
S006423,U00363,2024-08-20,phone,5.0,T0151
S006424,U00493,2021-08-27,tv,4.0,T0105
S006425,U00331,2023-09-23,phone,2.0,T0016
S006426,U00643,2022-10-04,tv,10.0,T0055
S006427,U00212,2025-06-14,tv,18.0,T0116
S006428,U00028,2023-12-21,tv,7.0,T0078
S006429,U00003,2023-12-22,phone,1.0,T0092
S006430,U00335,2024-08-17,tv,15.0,T0061
S006431,U00349,2021-02-26,,4.0,T0016
S006432,U00947,2023-09-18,phone,17.0,T0094
S006433,U00044,2023-05-08,pc,40.0,T0089
S006434,U00511,2023-08-04,phone,5.0,T0157
S006435,U00562,2021-10-19,phone,2.0,T0023
S006436,U00691,2024-05-07,tv,8.0,T0097
S006437,U00631,2022-08-19,phone,22.0,T0171
S006438,U00009,2022-08-14,phone,16.0,T0054
S006439,U00622,2024-12-23,phone,6.0,T0064
S006440,U00308,2025-08-24,phone,5.0,T0018
S006441,U00766,2024-10-30,phone,10.0,T0115
S006442,U00181,2023-10-02,tv,4.0,T0172
S006443,U00704,2021-12-12,phone,6.0,T0097
S006444,U00614,2024-03-16,tv,9.0,T0084
S006445,U00646,2023-09-28,tv,104.0,T0150
S006446,U00172,2024-07-08,tv,78.0,T0089
S006447,U00664,2024-06-29,tv,15.0,T0080
S006448,U00731,2023-05-17,phone,87.0,T0153
S006449,U00478,2021-01-04,phone,3.0,T0057
S006450,U00328,2024-11-09,tv,1.0,T0170
S006451,U00165,2024-07-23,tv,1.0,T0054
S006452,U00273,2024-08-29,tv,57.0,T0103
S006453,U00756,2020-08-11,pc,78.0,T0051
S006454,U00397,2021-05-06,pc,15.0,T0127
S006455,U00693,2024-03-19,tv,23.0,T0087
S006456,U00735,2024-05-09,phone,15.0,T0048
S006457,U00666,2024-05-04,phone,49.0,T0149
S006458,U00666,2024-07-11,phone,30.0,T0188
S006459,U00600,2023-12-17,phone,21.0,T0006
S006460,U00498,2024-12-15,tv,4.0,T0114
S006461,U00186,2025-04-12,tv,8.0,T0144
S006462,U00835,2022-06-23,phone,9.0,T0144
S006463,U00964,2024-09-30,phone,3.0,T0045
S006464,U00457,2020-09-27,tv,2.0,T0023
S006465,U00931,2021-08-03,phone,35.0,T0103
S006466,U00998,2024-11-20,tv,1.0,T0128
S006467,U00475,2024-05-15,pc,1.0,T0058
S006468,U00718,2022-02-18,pc,16.0,T0074
S006469,U00638,2025-05-22,phone,41.0,T0107
S006470,U00223,2025-08-16,tv,34.0,T0091
S006471,U00046,2023-12-20,pc,22.0,T0097
S006472,U00442,2023-10-28,phone,2.0,T0137
S006473,U00778,2025-04-29,pc,23.0,T0197
S006474,U00310,2025-05-01,phone,4.0,T0160
S006475,U00776,2021-03-21,pc,26.0,T0002
S006476,U00649,2024-12-26,pc,75.0,T0070
S006477,U00689,2024-03-21,phone,12.0,T0002
S006478,U00269,2023-01-09,phone,10.0,T0175
S006479,U00459,2024-04-13,phone,56.0,T0129
S006480,U00177,2024-10-02,tv,63.0,T0044
S006481,U00230,2025-02-23,phone,10.0,T0168
S006482,U00097,2022-06-19,phone,34.0,T0113
S006483,U00128,2025-08-15,tv,2.0,T0011
S006484,U00198,2024-02-06,phone,2.0,T0031
S006485,U00565,2024-07-01,tv,2.0,T0162
S006486,U00430,2022-02-21,pc,9.0,T0058
S006487,U00251,2025-01-11,tv,2.0,T0105
S006488,U00853,2024-07-30,phone,1.0,T0180
S006489,U00504,2024-07-30,tv,23.0,T0058
S006490,U00923,2023-11-27,tv,21.0,T0003
S006491,U00625,2020-09-10,pc,7.0,T0017
S006492,U00016,2025-01-22,tv,6.0,T0184
S006493,U00911,2025-05-16,tv,11.0,T0120
S006494,U00849,2022-07-02,tv,5.0,T0066
S006495,U00625,2022-01-02,phone,30.0,T0016
S006496,U00517,2025-09-23,phone,7.0,T0140
S006497,U00441,2023-08-17,phone,6.0,T0008
S006498,U00473,2024-03-19,tv,12.0,T0019
S006499,U00763,2021-10-09,pc,7.0,T0119
S006500,U00495,2024-09-08,tv,53.0,T0129
S006501,U00173,2024-11-17,phone,8.0,T0114
S006502,U00058,2024-01-31,tv,3.0,T0182
S006503,U00128,2025-01-19,pc,18.0,T0054
S006504,U00238,2025-01-27,pc,4.0,T0112
S006505,U00353,2021-12-12,pc,1.0,T0062
S006506,U00879,2025-09-30,phone,27.0,T0073
S006507,U00223,2025-03-16,tv,3.0,T0031
S006508,U00304,2025-08-10,phone,11.0,T0159
S006509,U00209,2024-11-09,phone,38.0,T0141
S006510,U00527,2021-01-31,phone,4.0,T0143
S006511,U00605,2020-09-19,tv,14.0,T0029
S006512,U00514,2023-05-03,phone,16.0,T0024
S006513,U00950,2024-09-11,tv,3.0,T0157
S006514,U00995,2023-02-26,phone,59.0,T0134
S006515,U00829,2024-10-21,tv,1.0,T0006
S006516,U00796,2024-11-25,phone,24.0,T0133
S006517,U00352,2022-12-10,pc,34.0,T0197
S006518,U00564,2022-10-08,tv,8.0,T0151
S006519,U00338,2024-08-18,phone,17.0,T0056
S006520,U00776,2021-11-07,phone,23.0,T0064
S006521,U00169,2025-05-07,pc,24.0,T0151
S006522,U00202,2023-08-15,phone,1.0,T0081
S006523,U00038,2022-12-06,phone,11.0,T0148
S006524,U00597,2021-09-03,phone,1.0,T0193
S006525,U00684,2021-05-14,tv,16.0,T0082
S006526,U00004,2025-07-02,phone,88.0,T0115
S006527,U00494,2022-08-04,tv,38.0,T0098
S006528,U00363,2023-07-14,tv,5.0,T0102
S006529,U00784,2024-05-20,tv,34.0,T0016
S006530,U00038,2024-09-09,pc,1.0,T0198
S006531,U00047,2024-03-04,pc,74.0,T0109
S006532,U00611,2022-12-13,pc,1.0,T0046
S006533,U00577,2023-09-20,phone,54.0,T0115
S006534,U00823,2024-12-29,pc,20.0,T0080
S006535,U00578,2025-02-14,tv,8.0,T0165
S006536,U00947,2025-04-03,pc,4.0,T0152
S006537,U00299,2025-01-07,tv,56.0,T0077
S006538,U00385,2025-05-21,pc,14.0,T0143
S006539,U00976,2025-05-16,tv,1.0,T0007
S006540,U00112,2025-04-03,pc,39.0,T0194
S006541,U00788,2022-06-13,tv,97.0,T0103
S006542,U00013,2024-08-12,tv,27.0,T0131
S006543,U00475,2024-07-12,pc,15.0,T0130
S006544,U00154,2024-03-04,pc,1.0,T0063
S006545,U00589,2021-04-09,tv,40.0,T0138
S006546,U00790,2022-08-05,tv,4.0,T0080
S006547,U00033,2024-02-20,pc,1.0,T0137
S006548,U00163,2022-04-06,phone,21.0,T0018
S006549,U00332,2025-03-28,phone,3.0,T0030
S006550,U00242,2024-10-21,tv,11.0,T0185
S006551,U00371,2025-01-30,pc,29.0,T0148
S006552,U00950,2025-05-02,phone,7.0,T0026
S006553,U00106,2022-08-19,tv,2.0,T0043
S006554,U00411,2025-05-16,phone,3.0,T0110
S006555,U00446,2023-01-04,phone,13.0,T0002
S006556,U00264,2024-03-02,pc,3.0,T0081
S006557,U00262,2022-06-19,phone,1.0,T0066
S006558,U00703,2022-07-20,pc,65.0,T0027
S006559,U00608,2025-01-16,phone,21.0,T0060
S006560,U00801,2025-05-31,tv,17.0,T0059
S006561,U00391,2024-03-24,phone,14.0,T0014
S006562,U00595,2024-07-04,phone,36.0,T0127
S006563,U00882,2022-05-20,phone,3.0,T0055
S006564,U00842,2021-10-06,tv,1.0,T0007
S006565,U00917,2025-08-22,phone,17.0,T0005
S006566,U00254,2025-05-22,tv,31.0,T0194
S006567,U00982,2022-11-19,phone,4.0,T0024
S006568,U00804,2022-11-28,phone,8.0,T0182
S006569,U00786,2022-11-11,phone,20.0,T0034
S006570,U00662,2021-03-18,tv,5.0,T0017
S006571,U00980,2022-09-20,tv,1.0,T0110
S006572,U00430,2022-05-21,tv,1.0,T0174
S006573,U00736,2023-09-20,phone,19.0,T0015
S006574,U00690,2024-04-03,phone,1.0,T0066
S006575,U00727,2025-01-24,tv,7.0,T0151
S006576,U00746,2021-05-08,tv,5.0,T0014
S006577,U00183,2023-02-09,pc,9.0,T0034
S006578,U00338,2023-11-11,phone,2.0,T0062
S006579,U00380,2021-12-08,phone,1.0,T0162
S006580,U00742,2024-12-26,pc,1.0,T0162
S006581,U00704,2022-02-14,phone,1.0,T0142
S006582,U00824,2023-05-12,pc,27.0,T0134
S006583,U00780,2024-04-08,phone,17.0,T0006
S006584,U00585,2025-01-10,tv,70.0,T0048
S006585,U00141,2025-01-29,tv,3.0,T0185
S006586,U00626,2023-03-04,phone,19.0,T0144
S006587,U00875,2021-08-02,tv,17.0,T0049
S006588,U00637,2023-12-22,tv,34.0,T0142
S006589,U00886,2025-01-27,tv,29.0,T0145
S006590,U00999,2023-08-18,pc,15.0,T0149
S006591,U00347,2023-09-28,tv,28.0,T0197
S006592,U00717,2022-08-26,phone,12.0,T0109
S006593,U00522,2024-12-13,tv,10.0,T0012
S006594,U00445,2024-09-03,tv,1.0,T0164
S006595,U00224,2023-05-28,phone,11.0,T0003
S006596,U00230,2024-09-15,phone,38.0,T0129
S006597,U00179,2025-02-20,,4.0,T0160
S006598,U00622,2024-07-15,phone,3.0,T0026
S006599,U00143,2025-04-20,phone,4.0,T0160
S006600,U00422,2023-10-15,tv,12.0,T0163
S006601,U00502,2023-09-08,phone,1.0,T0131
S006602,U00428,2024-09-26,phone,14.0,T0065
S006603,U00846,2021-02-19,tv,139.0,T0041
S006604,U00431,2024-11-03,tv,1.0,T0142
S006605,U00087,2025-09-21,tv,1.0,T0032
S006606,U00990,2023-08-01,pc,16.0,T0136
S006607,U00838,2025-01-27,pc,20.0,T0034
S006608,U00654,2025-10-14,phone,19.0,T0068
S006609,U00751,2023-10-16,pc,8.0,T0102
S006610,U00129,2025-07-28,phone,43.0,T0033
S006611,U00759,2023-10-31,phone,1.0,T0159
S006612,U00196,2023-05-14,pc,22.0,T0139
S006613,U00478,2021-05-07,phone,5.0,T0004
S006614,U00175,2024-01-22,tv,1.0,T0170
S006615,U00748,2024-01-28,tv,12.0,T0144
S006616,U00230,2024-10-17,phone,3.0,T0168
S006617,U00240,2022-05-03,pc,3.0,T0121
S006618,U00113,2024-01-03,tv,1.0,T0126
S006619,U00714,2022-12-15,phone,56.0,T0077
S006620,U00279,2022-10-31,pc,4.0,T0046
S006621,U00498,2025-01-07,tv,25.0,T0048
S006622,U00321,2025-03-06,phone,5.0,T0064
S006623,U00767,2021-07-29,tv,78.0,T0059
S006624,U00212,2024-02-12,phone,15.0,T0151
S006625,U00940,2023-08-30,phone,3.0,T0105
S006626,U00306,2024-05-30,tv,1.0,T0083
S006627,U00108,2023-03-19,phone,28.0,T0146
S006628,U00224,2021-09-22,tv,14.0,T0147
S006629,U00077,2021-09-30,pc,11.0,T0187
S006630,U00457,2021-09-04,tv,6.0,T0062
S006631,U00236,2023-06-04,tv,4.0,T0049
S006632,U00874,2022-03-22,tv,25.0,T0002
S006633,U00497,2022-04-14,pc,5.0,T0032
S006634,U00217,2020-12-12,phone,11.0,T0121
S006635,U00440,2025-04-15,tv,18.0,T0162
S006636,U00185,2022-05-29,tv,17.0,T0121
S006637,U00176,2022-05-22,tv,54.0,T0199
S006638,U00285,2025-06-13,phone,6.0,T0126
S006639,U00112,2025-07-25,pc,57.0,T0177
S006640,U00182,2025-08-11,tv,2.0,T0054
S006641,U00937,2024-09-23,tv,3.0,T0065
S006642,U00661,2025-09-16,pc,38.0,T0163
S006643,U00918,2023-09-06,phone,10.0,T0133
S006644,U00244,2023-06-18,tv,50.0,T0098
S006645,U00848,2025-02-15,tv,14.0,T0192
S006646,U00349,2023-10-16,tv,90.0,T0153
S006647,U00145,2024-01-26,pc,35.0,T0060
S006648,U00796,2024-07-15,tv,3.0,T0123
S006649,U00059,2024-03-19,phone,18.0,T0080
S006650,U00391,2025-04-26,pc,18.0,T0084
S006651,U00809,2022-09-05,tv,2.0,T0162
S006652,U00605,2025-07-28,tv,9.0,T0136
S006653,U00498,2024-12-21,tv,6.0,T0003
S006654,U00341,2022-07-22,tv,1.0,T0115
S006655,U00078,2025-05-29,tv,1.0,T0130
S006656,U00987,2021-12-23,tv,37.0,T0103
S006657,U00171,2024-04-25,tv,33.0,T0060
S006658,U00242,2024-10-31,tv,1.0,T0130
S006659,U00221,2025-06-17,phone,1.0,T0190
S006660,U00901,2024-11-06,pc,30.0,T0018
S006661,U00756,2025-03-24,tv,1.0,T0121
S006662,U00446,2023-06-23,phone,25.0,T0183
S006663,U00955,2021-08-09,tv,14.0,T0081
S006664,U00051,2025-01-30,tv,24.0,T0068
S006665,U00882,2021-09-20,phone,17.0,T0050
S006666,U00060,2021-04-02,tv,27.0,T0045
S006667,U00379,2025-05-14,tv,30.0,T0079
S006668,U00053,2025-05-05,tv,73.0,T0155
S006669,U00999,2023-07-18,tv,1.0,T0037
S006670,U00911,2020-12-09,tv,4.0,T0047
S006671,U00572,2023-01-25,tv,75.0,T0200
S006672,U00204,2023-08-02,tv,25.0,T0200
S006673,U00260,2023-04-08,phone,15.0,T0046
S006674,U00438,2024-06-14,phone,2.0,T0085
S006675,U00308,2022-08-20,tv,12.0,T0081
S006676,U00020,2023-12-12,tv,14.0,T0060
S006677,U00651,2022-01-02,pc,2.0,T0031
S006678,U00602,2024-04-21,tv,11.0,T0013
S006679,U00898,2022-06-04,tv,8.0,T0123
S006680,U00466,2024-09-24,tv,145.0,T0009
S006681,U00334,2025-07-14,tv,3.0,T0125
S006682,U00495,2024-10-24,phone,7.0,T0020
S006683,U00185,2022-04-30,phone,6.0,T0031
S006684,U00614,2024-08-07,phone,10.0,T0002
S006685,U00763,2020-11-08,tv,17.0,T0080
S006686,U00154,2021-03-21,tv,8.0,T0066
S006687,U00303,2024-04-05,pc,7.0,T0067
S006688,U00857,2024-07-26,phone,1.0,T0063
S006689,U00492,2023-04-07,phone,2.0,T0188
S006690,U00514,2022-03-20,tv,7.0,T0087
S006691,U00715,2022-08-17,pc,2.0,T0162
S006692,U00562,2024-06-26,tv,21.0,T0047
S006693,U00071,2024-03-23,phone,11.0,T0097
S006694,U00795,2024-11-18,tv,20.0,T0013
S006695,U00922,2020-06-20,phone,20.0,T0052
S006696,U00052,2025-04-12,pc,1.0,T0015
S006697,U00125,2021-10-04,tv,4.0,T0005
S006698,U00693,2024-02-12,phone,11.0,T0037
S006699,U00593,2025-10-09,tv,3.0,T0032
S006700,U00369,2024-10-18,tv,7.0,T0064
S006701,U00522,2025-05-11,phone,17.0,T0149
S006702,U00694,2024-09-24,pc,8.0,T0030
S006703,U00492,2023-12-22,phone,3.0,T0123
S006704,U00141,2025-02-08,phone,10.0,T0074
S006705,U00097,2023-10-11,pc,13.0,T0081
S006706,U00428,2023-05-19,tv,14.0,T0185
S006707,U00922,2020-07-13,pc,5.0,T0093
S006708,U00541,2020-09-30,,11.0,T0053
S006709,U00345,2025-02-27,phone,6.0,T0048
S006710,U00902,2025-04-21,pc,20.0,T0034
S006711,U00377,2021-08-11,phone,45.0,T0161
S006712,U00494,2022-08-29,tv,1.0,T0133
S006713,U00119,2025-08-07,pc,1.0,T0054
S006714,U00732,2023-05-11,tv,4.0,T0099
S006715,U00692,2025-10-14,phone,3.0,T0102
S006716,U00785,2022-11-16,phone,10.0,T0010
S006717,U00310,2025-01-28,pc,15.0,T0182
S006718,U00425,2024-10-15,tv,4.0,T0158
S006719,U00166,2025-02-15,tv,44.0,T0108
S006720,U00964,2024-08-31,tv,2.0,T0144
S006721,U00091,2025-09-13,tv,1.0,T0022
S006722,U00643,2022-05-28,tv,27.0,T0196
S006723,U00695,2022-09-07,phone,61.0,T0129
S006724,U00157,2023-12-23,phone,70.0,T0188
S006725,U00352,2023-01-27,tv,7.0,T0173
S006726,U00042,2023-12-24,phone,1.0,T0117
S006727,U00540,2023-11-05,tv,11.0,T0058
S006728,U00995,2024-01-04,phone,1.0,T0138
S006729,U00418,2025-07-10,tv,1.0,T0103
S006730,U00987,2022-06-14,phone,92.0,T0082
S006731,U00128,2023-10-26,pc,9.0,T0143
S006732,U00380,2022-11-19,tv,1.0,T0178
S006733,U00894,2024-08-16,phone,11.0,T0035
S006734,U00864,2022-01-01,tv,27.0,T0111
S006735,U00309,2022-10-26,phone,2.0,
S006736,U00671,2023-06-21,pc,1.0,T0066
S006737,U00874,2024-11-28,tv,70.0,T0069
S006738,U00760,2023-07-28,phone,16.0,T0002
S006739,U00618,2023-10-01,tv,11.0,T0065
S006740,U00153,2022-05-22,phone,10.0,T0118
S006741,U00075,2024-10-11,phone,12.0,T0195
S006742,U00603,2020-08-23,tv,15.0,T0106
S006743,U00487,2024-04-24,phone,6.0,T0059
S006744,U00223,2025-05-02,pc,8.0,T0163
S006745,U00276,2023-11-09,tv,11.0,T0038
S006746,U00380,2023-04-20,pc,11.0,T0038
S006747,U00485,2020-11-10,pc,1.0,T0105
S006748,U00378,2022-05-04,tv,42.0,T0164
S006749,U00375,2024-11-12,pc,18.0,T0043
S006750,U00119,2021-05-25,tv,8.0,T0004
S006751,U00855,2022-04-16,phone,1.0,T0145
S006752,U00598,2021-11-22,pc,11.0,T0118
S006753,U00149,2022-02-10,phone,2.0,T0138
S006754,U00411,2024-07-05,phone,19.0,T0080
S006755,U00404,2024-05-23,pc,1.0,T0024
S006756,U00590,2023-10-03,tv,13.0,T0067
S006757,U00597,2021-10-01,tv,12.0,T0094
S006758,U00638,2025-05-05,phone,7.0,T0087
S006759,U00689,2025-01-28,pc,2.0,T0178
S006760,U00108,2023-02-12,,12.0,T0045
S006761,U00291,2023-09-20,phone,12.0,T0063
S006762,U00017,2022-04-27,tv,18.0,T0037
S006763,U00445,2024-08-31,tv,16.0,T0115
S006764,U00418,2023-08-22,tv,3.0,T0162
S006765,U00729,2021-06-22,pc,66.0,T0177
S006766,U00166,2024-06-25,tv,9.0,T0046
S006767,U00622,2025-01-11,pc,54.0,T0086
